9:54  , 100.00,  50.00, 64,14/10/96
9:57  , 100.00,  15.38, 64,14/10/96
10:0  , 100.00,  50.00, 64,14/10/96
10:3  , 100.00,  50.00, 64,14/10/96
10:6  , 100.00,  28.57, 64,14/10/96
10:9  , 100.00,  28.57, 64,14/10/96
10:12 , 100.00,  11.59, 64,14/10/96
10:15 , 100.00,  28.57, 64,14/10/96
10:18 , 100.00,  50.00, 64,14/10/96
10:21 , 100.00,  40.00, 64,14/10/96
10:24 , 100.00,   1.50, 64,14/10/96
10:27 , 100.00,  19.28, 64,14/10/96
10:30 , 100.00,  20.00, 64,14/10/96
10:33 , 100.00,  17.58, 64,14/10/96
10:36 , 100.00,  50.00, 64,14/10/96
10:39 , 100.00,  45.71, 64,14/10/96
10:42 ,  40.00,   1.45, 64,14/10/96
10:45 , 100.00,  38.10, 64,14/10/96
10:48 , 100.00,  44.44, 64,14/10/96
10:51 , 100.00,   5.73, 64,14/10/96
10:54 , 100.00,  14.04, 64,14/10/96
10:57 , 100.00,   8.56, 64,14/10/96
11:0  , 100.00,  21.92, 64,14/10/96
11:3  , 100.00,  10.00, 64,14/10/96
11:9  , 100.00,  39.02, 64,14/10/96
11:12 , 100.00,  50.00, 64,14/10/96
11:15 , 100.00,  12.90, 64,14/10/96
11:18 , 100.00,  50.00, 64,14/10/96
11:21 , 100.00,  50.00, 64,14/10/96
11:24 , 100.00,  10.81, 64,14/10/96
11:27 , 100.00,   5.14, 64,14/10/96
11:30 ,  80.00,   1.38, 64,14/10/96
11:33 , 100.00,  30.77, 64,14/10/96
11:39 ,  60.00,   0.92, 64,14/10/96
11:45 , 100.00,  10.53, 64,14/10/96
11:48 , 100.00,   7.37, 64,14/10/96
11:51 , 100.00,   6.11, 64,14/10/96
11:54 , 100.00,   1.20, 64,14/10/96
11:57 ,  60.00,   1.43, 64,14/10/96
12:0  , 100.00,   1.23, 64,14/10/96
12:3  , 100.00,  22.54, 64,14/10/96
12:6  , 100.00,   0.99, 64,14/10/96
12:9  , 100.00,   1.91, 64,14/10/96
12:12 , 100.00,  50.00, 64,14/10/96
12:15 ,  60.00,   1.13, 64,14/10/96
12:18 ,  80.00,  18.60, 64,14/10/96
12:24 , 100.00,   1.43, 64,14/10/96
12:27 ,  80.00,   1.41, 64,14/10/96
12:33 ,  80.00,   1.09, 64,14/10/96
12:36 , 100.00,   4.29, 64,14/10/96
12:42 , 100.00,  50.00, 64,14/10/96
12:48 , 100.00,  48.48, 64,14/10/96
12:51 , 100.00,   2.72, 64,14/10/96
12:54 , 100.00,   3.08, 64,14/10/96
12:57 , 100.00,   1.41, 64,14/10/96
13:0  , 100.00,  20.00, 64,14/10/96
13:6  , 100.00,   4.30, 64,14/10/96
